ID_REF	VALUE	ABS_CALL	Detection p-value	
257907_at	2031.5	P	0.000244	
257909_at	822.1	P	0.000244	
257957_at	20.1	A	0.334473	
257912_at	440	P	0.000244	
257958_at	43.9	A	0.432373	
257906_at	6403.6	P	0.000244	
257911_at	2831.3	P	0.000244	
257913_at	821.3	P	0.001221	
257914_at	345.9	P	0.000732	
257959_at	192.7	P	0.005859	
257960_at	282.5	P	0.001953	
257910_at	189.4	P	0.001953	
257933_at	518.8	P	0.000244	
256755_at	594.6	P	0.001953	
256756_at	407.8	P	0.030273	
256757_at	120.7	M	0.056152	
256758_at	43.7	A	0.27417	
256759_at	98.5	A	0.334473	
256760_at	3.3	A	0.888428	
256762_at	50.7	A	0.095215	
256728_at	1712.3	P	0.000244	
256761_at	39.3	A	0.567627	
256729_at	320.1	P	0.00293	
256754_at	3454.6	P	0.000244	
257642_at	97.6	P	0.010742	
257639_at	54	A	0.533936	
257643_at	23.2	A	0.366211	
257646_at	276.6	P	0.000244	
257640_at	10	A	0.753906	
257641_s_at	3259.1	P	0.000244	
257644_at	131	A	0.067627	
257645_at	4.7	A	0.850342	
259408_at	1379.6	P	0.000732	
257647_at	827.2	P	0.000732	
257637_at	11.7	A	0.533936	
257638_at	24.3	A	0.432373	
256994_s_at	58.6	A	0.095215	
256995_at	327.1	A	0.080566	
256996_at	26	A	0.19458	
258083_at	16.6	A	0.171387	
258086_at	2478.4	P	0.000244	
258078_at	35.1	A	0.366211	
258073_at	64.6	A	0.095215	
258074_at	652.1	P	0.000732	
258075_at	203.4	P	0.00415	
258082_at	35.6	A	0.398926	
258061_at	850.8	P	0.000244	
258076_at	7752	P	0.000244	
258080_at	19.1	A	0.366211	
258079_at	319.4	P	0.000244	
257541_at	122.9	A	0.080566	
258065_at	51.5	A	0.080566	
258066_at	72.7	A	0.171387	
258067_at	342.7	P	0.023926	
258068_at	42.2	P	0.046143	
258062_at	772.3	P	0.000244	
258069_at	7.9	A	0.981445	
258084_at	391.6	P	0.001953	
258060_at	696.8	P	0.000244	
258070_at	44.1	A	0.432373	
257542_at	107	A	0.080566	
258087_at	8152.9	P	0.000244	
258071_s_at	3983.4	P	0.000732	
258081_at	849.2	P	0.000732	
258072_at	506.7	P	0.000244	
258085_at	440.6	P	0.000732	
258077_at	5	A	0.962402	
257012_at	11.6	A	0.72583	
257633_at	66.1	M	0.056152	
257552_at	40.8	A	0.533936	
257629_at	115	A	0.080566	
257630_at	1.8	A	0.633789	
257631_at	136.3	A	0.067627	
257634_s_at	2388.7	P	0.000244	
257632_at	29.8	A	0.466064	
257636_at	275.1	P	0.001953	
257623_at	824.8	P	0.000244	
257624_at	156.7	P	0.001953	
257625_at	402.7	P	0.000244	
257626_s_at	26.3	A	0.601074	
257627_at	7.2	A	0.72583	
257635_at	523.3	P	0.000244	
257628_at	1142.2	P	0.000244	
256870_at	381.3	P	0.000244	
256873_at	92	P	0.000732	
256874_at	246	P	0.000244	
256875_at	21.4	A	0.5	
257569_at	63	A	0.533936	
256876_at	372.3	P	0.000732	
256879_at	720	P	0.001953	
256866_at	517.1	P	0.001221	
256867_at	4.2	A	0.567627	
256868_at	237.8	P	0.001221	
256881_at	358	P	0.000244	
256882_at	1390.4	P	0.000244	
256869_at	234.3	M	0.056152	
256883_at	354.6	P	0.01416	
256880_at	584.7	P	0.000244	
256878_at	15.4	A	0.246094	
256877_at	145.2	P	0.030273	
256871_at	100.8	P	0.018555	
256872_at	178.9	P	0.023926	
257615_at	990	P	0.000244	
257313_at	13645.5	P	0.000244	
257616_at	99.2	A	0.080566	
257617_at	31.8	A	0.171387	
257310_at	672.4	P	0.000244	
257311_at	4043.5	P	0.000244	
257611_at	4198.2	P	0.000244	
257314_at	326.7	P	0.001953	
257312_at	77.4	A	0.171387	
257612_at	455.5	P	0.00293	
257613_at	63.3	A	0.27417	
257614_at	98.3	A	0.27417	
261204_s_at	2480.1	P	0.000244	
257548_s_at	8.9	A	0.80542	
257827_at	354	P	0.000244	
257833_at	245.8	P	0.001953	
257807_at	24415.9	P	0.000244	
257828_at	390.6	P	0.000244	
257829_at	111.7	P	0.005859	
257830_at	68	P	0.030273	
257825_at	85.2	P	0.037598	
257831_at	3044.3	P	0.000244	
257834_at	554	P	0.001221	
257826_at	904.4	P	0.000244	
257832_at	13220.2	P	0.000244	
258310_at	1112.1	P	0.000732	
258283_at	201.6	P	0.000244	
258253_at	103.3	P	0.001221	
258257_at	87.8	A	0.129639	
258254_at	152.1	A	0.149658	
258258_at	96.9	P	0.046143	
258255_at	78.7	P	0.046143	
258311_at	558.2	P	0.001953	
258277_at	923.7	P	0.000732	
258259_s_at	71.5	P	0.008057	
258260_at	106.4	P	0.008057	
258278_at	2.4	A	0.888428	
258279_at	16	A	0.432373	
258280_at	50.2	A	0.27417	
258256_at	669.2	P	0.000244	
258281_at	1119.2	P	0.000244	
258282_at	215.4	P	0.037598	
257013_at	46.2	A	0.633789	
257014_at	69.2	A	0.19458	
256980_at	96.4	P	0.00415	
257779_at	53.9	A	0.219482	
257783_at	501.8	P	0.001953	
257793_at	720.8	P	0.000244	
257784_at	353.3	P	0.000244	
257785_at	284.3	P	0.000732	
257786_at	277.3	P	0.005859	
257787_at	219.3	A	0.303711	
257788_at	122.4	A	0.111572	
257789_at	935.9	P	0.000244	
257794_at	957.4	P	0.000732	
257809_at	2741	P	0.000732	
257810_at	52.7	A	0.303711	
257792_at	1320	P	0.000244	
257790_at	3302.7	P	0.000244	
257780_at	189.2	P	0.001953	
257791_at	678.3	P	0.000244	
257781_at	33.2	A	0.533936	
257782_at	54	A	0.533936	
256750_at	13.5	A	0.72583	
256753_at	3982.3	P	0.000244	
256751_at	76.3	A	0.171387	
256752_at	572.1	P	0.001221	
257174_at	226.3	A	0.171387	
257151_at	209.2	P	0.037598	
257154_at	526.2	P	0.000244	
257153_at	18.8	A	0.366211	
257150_at	831.7	P	0.000244	
257148_at	2124.8	P	0.000732	
257146_at	530.5	P	0.000732	
257147_at	109.3	A	0.432373	
257149_at	580.4	P	0.001221	
257155_at	90.8	A	0.080566	
257144_at	1120	P	0.000244	
257152_at	562.9	P	0.010742	
257145_at	385.9	P	0.00293	
257709_at	234.1	P	0.023926	
257740_at	68.3	A	0.149658	
257741_at	185.9	P	0.001221	
257710_at	198.6	P	0.030273	
257714_at	379.1	P	0.000244	
257742_at	12.5	A	0.601074	
257713_at	1489.5	P	0.000244	
257743_at	745.5	P	0.001953	
257735_at	144.1	P	0.023926	
257736_at	23.2	A	0.5	
257712_at	269.9	P	0.00415	
257711_at	1729.6	P	0.000244	
257737_at	17.2	A	0.219482	
257738_at	53.2	A	0.171387	
257739_at	181.9	P	0.000732	
258028_at	1.6	A	0.780518	
258031_s_at	4.1	A	0.753906	
257997_at	6.9	A	0.696289	
257998_at	15.3	A	0.828613	
257969_at	172.9	M	0.056152	
257971_at	323	P	0.001221	
257999_at	484.2	P	0.000244	
257968_at	45.2	A	0.219482	
257972_at	422.2	P	0.000244	
257970_at	906.2	P	0.000244	
258029_at	172.8	P	0.000244	
258030_at	11.4	A	0.932373	
258228_at	223.5	P	0.000244	
258235_at	48	A	0.171387	
258242_at	161.9	P	0.01416	
258241_at	33.5	A	0.72583	
258240_at	55.4	A	0.398926	
258238_at	236.3	P	0.000732	
258239_at	11313.3	P	0.000244	
258229_at	358.5	P	0.005859	
258230_s_at	54.4	P	0.001221	
258231_at	29.7	A	0.633789	
258243_at	2071	P	0.000732	
258232_at	333.5	P	0.01416	
258244_at	1797.9	P	0.000732	
258233_at	33.1	A	0.366211	
258234_at	7.5	A	0.780518	
258236_at	2.8	A	0.828613	
258237_at	3.1	A	0.665527	
257220_at	3.7	A	0.962402	
257227_at	2631.8	P	0.000244	
257223_at	128	A	0.129639	
257225_s_at	15446.2	P	0.000244	
257224_at	211	P	0.000732	
257226_at	139.8	P	0.018555	
257228_at	1412.9	P	0.000244	
257221_at	71.5	P	0.023926	
257222_at	2475.9	P	0.000244	
256851_at	315.2	P	0.000244	
256847_at	6.4	A	0.567627	
256848_at	150	P	0.001221	
256846_at	0.5	A	0.981445	
256849_at	23.1	A	0.171387	
256850_at	34.2	A	0.625488	
257271_at	176.1	P	0.008057	
257296_at	92.2	A	0.171387	
257273_at	148.9	A	0.171387	
257297_at	1196.3	P	0.000244	
257299_at	919.2	P	0.000244	
257300_at	325.6	P	0.000244	
257556_at	96.2	A	0.149658	
257308_at	1.1	A	0.80542	
257272_at	280.1	P	0.000244	
257270_at	205.4	P	0.000244	
257309_at	61.5	A	0.095215	
257298_at	32.5	A	0.246094	
257068_at	5.3	A	0.780518	
257069_at	52	A	0.149658	
257071_at	1443.5	P	0.000244	
257070_at	34.6	A	0.696289	
256578_at	383.4	P	0.010742	
256576_at	6.7	A	0.5	
256577_at	329.2	P	0.000244	
256630_at	66.7	M	0.056152	
256634_s_at	0.9	A	0.943848	
256635_at	2.4	A	0.976074	
256603_at	22.3	A	0.432373	
257576_at	3.2	A	0.904785	
256601_s_at	630.2	P	0.001221	
256602_at	42.5	A	0.129639	
256631_at	52.1	A	0.334473	
256632_at	99	A	0.219482	
256633_at	239.6	P	0.00293	
257899_at	32.3	A	0.366211	
257871_at	22.3	A	0.533936	
257872_at	12.9	A	0.601074	
257873_at	1	A	0.976074	
257842_at	5.1	A	0.633789	
257843_at	55.9	A	0.111572	
257546_s_at	3.5	A	0.696289	
257900_at	73.5	A	0.129639	
257845_at	106.9	A	0.246094	
257901_at	5.8	A	0.828613	
257902_at	703.8	P	0.000244	
257903_at	919.7	P	0.000732	
257904_at	62.1	A	0.366211	
257844_at	1179.2	P	0.000732	
257870_at	1.6	A	0.567627	
256597_at	89.3	A	0.27417	
256593_at	229.4	P	0.005859	
256594_at	41.6	A	0.303711	
256595_x_at	193.5	P	0.001953	
256596_at	960.3	P	0.008057	
257041_at	4.5	A	0.976563	
256987_at	10.9	A	0.466064	
256989_at	48.5	A	0.171387	
256990_at	106.2	A	0.334473	
256991_at	41.8	A	0.432373	
257564_at	72.4	A	0.246094	
257565_at	26	A	0.601074	
256992_at	66.4	A	0.27417	
257042_s_at	153	P	0.018555	
256993_at	380.7	P	0.005859	
257015_at	12.8	A	0.567627	
257016_at	517.3	P	0.000244	
256986_at	193.6	P	0.023926	
256988_s_at	3620.7	P	0.000244	
256579_at	738.5	P	0.000244	
256590_at	956.2	P	0.000244	
256589_at	7.4	A	0.753906	
256584_at	3.4	A	0.850342	
256585_at	309	P	0.001953	
256586_at	26.2	A	0.303711	
256587_at	2.3	A	0.904785	
256588_at	40.5	A	0.567627	
256580_s_at	27.6	A	0.432373	
256581_at	5.1	A	0.99585	
256582_at	60.1	A	0.398926	
256583_at	154	P	0.001953	
257137_at	816.2	P	0.000244	
257138_at	5.5	A	0.72583	
257139_at	132.2	P	0.008057	
257141_at	3081	P	0.000244	
257140_at	303.6	P	0.023926	
256622_at	421.9	P	0.000244	
258002_at	958.4	P	0.000244	
258000_at	4813.5	P	0.000244	
258001_at	466.1	P	0.000244	
257543_at	91.6	P	0.00415	
258057_at	532.4	P	0.000244	
258058_at	4.3	A	0.633789	
258056_at	173.1	P	0.001953	
258004_at	24.1	A	0.432373	
258003_at	1413	P	0.000244	
258059_at	122.1	A	0.111572	
257106_at	48.5	A	0.633789	
257107_at	41.3	A	0.432373	
258245_at	309	P	0.000244	
258190_at	19.9	A	0.601074	
258193_at	558.9	P	0.000244	
258191_at	49.9	A	0.19458	
258192_at	39	A	0.334473	
258246_s_at	132.4	P	0.046143	
258247_at	210.9	P	0.018555	
258248_at	57.7	A	0.696289	
257539_at	5.8	A	0.904785	
258221_at	812	P	0.001221	
258194_at	546	P	0.000244	
256747_at	507.5	P	0.001953	
257773_at	1722.7	P	0.000244	
257776_at	26.6	A	0.567627	
257746_at	360.9	P	0.001221	
257777_x_at	73.1	A	0.129639	
257778_at	7.6	A	0.72583	
257744_at	510.9	P	0.000244	
257745_at	2753.6	P	0.000244	
257774_at	10	A	0.870361	
257775_at	10.7	A	0.696289	
257575_at	46.6	A	0.149658	
256611_at	415.9	P	0.00293	
256612_at	217	P	0.00415	
256613_at	218.4	P	0.001221	
256614_at	55.5	P	0.018555	
256764_at	139.6	P	0.005859	
256746_at	4148.6	P	0.000244	
256740_at	20	A	0.567627	
256744_at	1179.5	P	0.000244	
256745_at	2063.1	P	0.000244	
256743_at	18.8	A	0.5	
256741_at	230.5	P	0.000244	
256742_at	46.2	A	0.398926	
256734_at	337.9	A	0.080566	
256735_at	553.4	P	0.01416	
256736_at	49.1	A	0.567627	
256737_at	4.8	A	0.943848	
256738_at	20.6	A	0.27417	
256739_s_at	14.6	A	0.067627	
255972_at	2.2	A	0.72583	
255971_at	3.2	A	0.5	
255722_at	56.9	A	0.303711	
255723_at	230.1	A	0.149658	
256924_at	93.9	M	0.056152	
256925_at	3.8	A	0.919434	
257566_x_at	0.8	A	0.932373	
256953_at	30.7	A	0.219482	
256923_at	53.1	A	0.219482	
256604_at	9.8	A	0.665527	
257284_at	47.8	M	0.056152	
257287_at	26	A	0.129639	
257288_at	54.9	A	0.398926	
257289_at	8.2	A	0.850342	
257281_s_at	79.1	A	0.219482	
257282_at	1.6	A	0.870361	
257283_at	39.5	A	0.303711	
257285_at	718.6	P	0.000732	
257286_s_at	44.1	A	0.111572	
256564_at	161.2	P	0.018555	
256562_at	3.1	A	0.80542	
256563_at	2	A	0.98584	
245222_at	6.9	A	0.850342	
245223_at	7.5	A	0.780518	
257347_at	22.1	A	0.665527	
245224_at	69.5	A	0.246094	
245225_at	17.9	A	0.828613	
245228_at	120.9	P	0.008057	
245226_at	42.8	P	0.046143	
245227_s_at	157.8	P	0.018555	
257577_at	8.7	A	0.850342	
257578_x_at	139.6	M	0.056152	
256598_at	500.5	P	0.000244	
257301_at	4.2	A	0.888428	
257306_at	2.7	A	0.919434	
257307_at	31.9	A	0.665527	
257302_at	47.4	P	0.01416	
257303_at	59.5	A	0.5	
257304_at	66.5	A	0.303711	
257305_at	70.8	A	0.149658	
256730_at	21.4	A	0.366211	
256703_at	11.3	A	0.466064	
256704_at	90.3	A	0.366211	
256705_at	49.7	A	0.219482	
256706_at	385.7	P	0.000244	
256707_at	52.3	A	0.567627	
256708_at	65.6	A	0.219482	
256709_at	23.1	A	0.432373	
256731_at	111.9	P	0.000244	
256710_at	45.1	A	0.466064	
256732_at	16.2	A	0.665527	
256733_at	8.5	A	0.850342	
256702_at	69.4	P	0.046143	
256711_at	3547.2	P	0.000244	
256748_x_at	42	A	0.567627	
256749_at	5.6	A	0.567627	
257110_x_at	84.3	A	0.27417	
257111_x_at	46.4	A	0.149658	
257081_at	149.9	A	0.219482	
257562_at	65.4	A	0.080566	
257108_x_at	7.8	A	0.919434	
257109_s_at	2.9	A	0.80542	
258301_at	1	A	0.870361	
258306_at	42.4	A	0.149658	
258763_s_at	4	A	0.80542	
258307_x_at	30.7	A	0.149658	
258308_at	41.3	A	0.601074	
258309_at	44.6	A	0.246094	
258302_at	16.1	A	0.567627	
258303_at	1.1	A	0.962402	
258304_at	17	A	0.780518	
258305_at	16.3	A	0.601074	
256893_x_at	2	A	0.904785	
257898_s_at	1.5	A	0.953857	
256941_at	6.9	A	0.904785	
256940_at	186.6	P	0.001953	
256571_at	10.4	A	0.601074	
256572_at	3.6	A	0.303711	
257316_at	3.6	A	0.753906	
257315_at	262	P	0.00415	
256901_at	5.1	A	0.780518	
257098_at	4	A	0.888428	
257096_at	51.4	A	0.219482	
257097_at	59.4	A	0.246094	
256608_at	17.3	A	0.334473	
256609_at	3.7	A	0.780518	
256610_at	1.6	A	0.780518	
257346_at	31.1	A	0.111572	
255974_at	36	A	0.19458	
256558_at	0.7	A	0.665527	
256549_at	2.9	A	0.98584	
256550_at	3.5	A	0.850342	
256551_at	60.2	A	0.080566	
256561_s_at	1.9	A	0.72583	
256559_at	2	A	0.870361	
256552_at	19	A	0.80542	
256553_at	42.8	P	0.030273	
256554_at	4.5	A	0.953857	
256555_at	4.4	A	0.753906	
256556_at	21.9	A	0.665527	
256557_at	22.3	A	0.533936	
256560_s_at	3	A	0.943848	
256003_at	84.2	A	0.171387	
256004_at	6.9	A	0.888428	
255970_s_at	16.2	A	0.5	
263531_s_at	32.7	A	0.696289	
256591_at	2.8	A	0.98584	
256592_at	38.1	A	0.432373	
265916_at	121.5	A	0.080566	
256842_at	30.2	A	0.466064	
256843_at	6.9	A	0.904785	
256844_s_at	4.3	A	0.753906	
256845_x_at	71.2	A	0.129639	
256840_x_at	6.6	A	0.932373	
256841_x_at	2.5	A	0.870361	
256684_at	31.7	A	0.432373	
256692_at	10	A	0.828613	
256693_at	1.5	A	0.696289	
256694_at	3.8	A	0.72583	
256695_at	63	A	0.398926	
256685_at	2.4	A	0.953857	
256686_at	21.4	A	0.466064	
256687_x_at	9.7	A	0.5	
256688_at	19.9	A	0.567627	
256691_at	46.9	A	0.149658	
256689_at	5.4	A	0.533936	
256690_at	11.2	A	0.753906	
256667_at	3.6	A	0.981445	
256668_at	8.1	A	0.753906	
256669_s_at	3.6	A	0.780518	
256670_at	0.7	A	0.888428	
256639_at	4.2	A	0.943848	
256640_at	35.7	A	0.067627	
256641_at	181.3	A	0.171387	
256642_at	1.5	A	0.870361	
256643_at	25.8	A	0.447266	
256644_at	9.7	A	0.665527	
255975_at	49.6	A	0.432373	
255973_at	130.5	P	0.037598	
256538_x_at	57.7	A	0.366211	
256539_at	1.9	A	0.601074	
256540_at	2.6	A	0.969727	
265941_s_at	122.6	P	0.010742	
256607_at	2450.3	P	0.000244	
256605_at	259.6	P	0.030273	
256606_at	17.9	A	0.665527	
259024_at	24.8	A	0.753906	
257345_s_at	69	M	0.056641	
259025_at	13.2	A	0.567627	
245203_at	2.3	A	0.943848	
259242_at	564.9	P	0.001953	
259241_at	650.4	P	0.000732	
252845_at	3950.8	P	0.000244	
252835_at	4.9	A	0.932373	
252836_at	118.8	A	0.080566	
252837_at	29.4	A	0.171387	
252838_at	0.1	A	0.969727	
252839_at	27	A	0.567627	
252841_at	9.5	A	0.633789	
252842_at	0.5	A	0.994141	
252843_at	10.3	A	0.366211	
252844_at	149.7	A	0.080566	
252789_s_at	1055.2	P	0.000244	
252846_at	25.7	A	0.398926	
252847_at	444.5	P	0.023926	
252848_at	52.9	A	0.19458	
252790_at	53.6	P	0.030273	
252791_at	39.4	A	0.19458	
252792_at	6.5	A	0.72583	
252793_at	0.8	A	0.919434	
252794_at	31.6	A	0.303711	
252795_at	43.1	P	0.001953	
252796_at	5.7	A	0.696289	
252797_at	18.3	A	0.5	
252798_at	43.9	A	0.567627	
252799_at	2	A	0.98584	
252800_at	11.9	A	0.72583	
252801_at	4	A	0.72583	
252802_at	0.5	A	0.989258	
252803_at	44.5	A	0.149658	
252804_at	2.2	A	0.932373	
252805_at	59.7	A	0.334473	
252806_at	2.5	A	0.904785	
252807_at	32	A	0.111572	
252808_at	4.1	A	0.932373	
252809_at	1.1	A	0.991943	
252810_at	10.9	A	0.850342	
252811_at	36.9	A	0.533936	
252812_at	33.1	A	0.567627	
252813_at	14.7	A	0.552734	
252814_at	61.6	A	0.246094	
252815_at	14.1	A	0.828613	
252816_at	62.5	A	0.432373	
257890_s_at	100.4	A	0.149658	
252817_at	61.2	A	0.432373	
252818_at	9.2	A	0.828613	
252819_at	66.6	M	0.056152	
252759_at	264.7	P	0.000244	
252820_at	148.3	P	0.030273	
252785_at	240.3	P	0.01416	
252786_at	62.9	A	0.303711	
252787_at	3.1	A	0.398926	
252788_at	142.8	A	0.111572	
252757_at	60.9	A	0.219482	
252758_at	16	A	0.753906	
252763_at	105.4	P	0.008057	
252760_x_at	55.8	A	0.219482	
252761_at	9	A	0.870361	
252762_at	51.2	A	0.633789	
252764_at	2215.9	P	0.000244	
252765_at	89	A	0.171387	
252766_at	170.2	P	0.001221	
252767_at	73.1	A	0.334473	
252768_at	3.4	A	0.998779	
252769_at	5.7	A	0.888428	
252770_at	22	A	0.533936	
252771_at	5	A	0.99707	
252772_at	31.1	A	0.334473	
252773_at	89.5	A	0.171387	
252774_at	90.3	A	0.334473	
252775_s_at	0.1	A	0.888428	
252776_at	70.6	A	0.246094	
252781_at	135.6	A	0.067627	
252780_at	36.5	A	0.171387	
252777_at	1.2	A	0.99585	
252778_at	8.2	A	0.780518	
252779_at	1	A	0.969727	
252782_at	2.4	A	0.919434	
252783_at	1.4	A	0.904785	
252784_at	11.5	A	0.592773	
252725_at	43.4	A	0.246094	
252726_at	4.6	A	0.943848	
252727_s_at	2.4	A	0.696289	
252728_at	18.8	A	0.753906	
252729_at	6.3	A	0.403809	
252730_at	35.9	A	0.219482	
252733_at	44.2	A	0.27417	
252731_at	26	A	0.432373	
252732_at	4.5	A	0.953857	
246341_x_at	2.1	A	0.953857	
252734_at	3.2	A	0.601074	
252735_at	21.7	A	0.5	
252746_at	127.6	P	0.030273	
252736_at	13.2	A	0.533936	
252737_at	437.6	P	0.001221	
252745_at	494.3	P	0.000732	
252738_at	230.8	P	0.030273	
252739_at	1.7	A	0.953857	
252740_at	332.1	P	0.00415	
252741_at	64.8	A	0.067627	
252742_at	96.2	A	0.246094	
252743_at	883.5	P	0.000732	
252744_at	2.5	A	0.98584	
252747_at	47.2	A	0.219482	
252748_at	43.8	A	0.567627	
261343_s_at	16.7	A	0.366211	
252749_at	2.6	A	0.983398	
264991_s_at	50	A	0.171387	
252750_at	2.6	A	0.696289	
252751_at	12.6	A	0.696289	
264414_s_at	25.8	A	0.633789	
252752_s_at	5.6	A	0.80542	
252753_at	23.5	A	0.633789	
252754_at	351.9	P	0.000244	
252723_at	2119.2	P	0.000244	
252755_at	1.6	A	0.932373	
252724_at	1117.6	P	0.00293	
252756_s_at	4.9	A	0.533936	
252722_at	41.7	A	0.5	
246328_at	424.2	P	0.030273	
246330_at	446	P	0.001953	
246329_at	312.1	P	0.000244	
252694_at	38.5	A	0.366211	
252695_s_at	9.1	A	0.753906	
252696_at	0.9	A	0.981445	
252697_at	47.2	P	0.005859	
252698_at	498	P	0.000244	
252699_at	3	A	0.98584	
252700_at	122.8	A	0.149658	
252701_at	156	P	0.037598	
252711_at	2977.6	P	0.000244	
252702_at	38.4	A	0.27417	
252703_at	698.6	P	0.000732	
252704_at	54.5	A	0.334473	
252705_at	9.8	A	0.601074	
252706_at	3.9	A	0.753906	
252707_at	236.9	A	0.080566	
252712_at	1118.5	P	0.000244	
252713_at	2404.6	P	0.001953	
252708_at	3.1	A	0.991943	
252709_at	55.6	A	0.246094	
252710_at	39.1	A	0.5	
252714_x_at	47.5	A	0.080566	
252715_x_at	144.5	P	0.046143	
252716_at	119.9	M	0.056152	
252717_at	5.8	A	0.753906	
252718_at	13.3	A	0.850342	
252719_at	8.5	A	0.633789	
252692_at	281.4	P	0.00293	
252720_at	28.7	A	0.27417	
252721_at	2.6	A	0.98584	
252687_at	25.5	A	0.5	
252693_s_at	8104	P	0.000244	
252688_at	381.3	P	0.01416	
252689_at	17.2	A	0.533936	
252690_at	3.5	A	0.828613	
252691_at	100.2	A	0.080566	
252663_at	151.4	P	0.023926	
252664_at	13.7	A	0.5	
252669_at	1316.1	P	0.000244	
252670_at	3596.6	P	0.000244	
252665_at	32.3	A	0.366211	
252666_at	100.6	A	0.246094	
252671_at	473.1	P	0.001221	
252667_at	406.3	P	0.000244	
252668_at	5.6	A	0.696289	
252672_at	57.5	A	0.398926	
252673_at	57.8	P	0.000244	
252674_at	17.8	A	0.5	
252679_at	113.3	P	0.030273	
252675_at	6.2	A	0.850342	
252676_at	459.8	P	0.000244	
252678_s_at	7531.7	P	0.000244	
252677_at	108.3	A	0.129639	
252680_at	680.1	P	0.000244	
252662_at	1404.6	P	0.000732	
252681_at	50.3	A	0.246094	
252682_at	103.3	P	0.037598	
252683_at	256	P	0.000732	
252684_at	116.8	P	0.000244	
252685_at	143.9	P	0.01416	
252686_at	88	A	0.246094	
252659_at	733.3	P	0.010742	
252660_at	19.9	A	0.601074	
252661_at	2520.2	P	0.000244	
252645_at	35.9	A	0.303711	
252631_s_at	4	A	0.850342	
252632_s_at	252.9	A	0.067627	
252633_x_at	367.9	P	0.000244	
252634_x_at	154.6	A	0.219482	
252635_at	47.4	A	0.171387	
252636_at	3.4	A	0.962402	
252637_at	304	P	0.00415	
252638_at	29.3	A	0.601074	
252639_at	93.6	A	0.095215	
252640_at	8.3	A	0.870361	
252641_at	12.2	A	0.828613	
252642_at	4.7	A	0.80542	
252643_at	1980.1	P	0.000244	
252644_at	499.9	P	0.00415	
252646_at	93.1	P	0.037598	
252647_at	879.9	P	0.000244	
252648_at	706.6	P	0.000244	
252649_at	102.1	P	0.000244	
252650_at	29.8	A	0.303711	
252651_at	85.9	P	0.023926	
252652_at	603	P	0.000732	
252653_at	119.8	P	0.030273	
252624_at	375.7	P	0.000244	
252654_at	247.3	P	0.010742	
252625_at	1367.5	P	0.000244	
252655_at	61.4	A	0.219482	
252656_at	96.7	A	0.219482	
252657_at	41.5	A	0.111572	
252658_at	46.9	A	0.19458	
246331_at	147.9	A	0.111572	
246332_at	88.9	A	0.398926	
246333_at	33.5	A	0.398926	
246334_at	287.1	P	0.000244	
246340_s_at	821.3	P	0.000244	
246335_at	1099.8	P	0.000244	
246339_at	5579.7	P	0.000244	
246336_at	2.2	A	0.601074	
246337_at	48.6	A	0.334473	
246338_s_at	9.4	A	0.80542	
252626_at	194.5	A	0.067627	
252627_at	100.4	A	0.246094	
252628_at	4.8	A	0.567627	
252629_at	99	P	0.046143	
252630_at	51.3	A	0.466064	
252607_at	782.1	P	0.000244	
252600_at	2.2	A	0.943848	
252606_at	856.2	P	0.000244	
252601_s_at	8136.4	P	0.000244	
252602_at	411.6	P	0.001953	
252603_at	1106.5	P	0.000244	
252604_at	12.3	A	0.601074	
252605_s_at	1.2	A	0.432373	
252608_at	157.2	A	0.067627	
252617_at	215.8	A	0.080566	
252609_at	63.8	M	0.056152	
252610_x_at	23.3	A	0.80542	
252611_at	109.9	P	0.023926	
252618_at	8993.3	P	0.000244	
252612_at	934.9	P	0.000732	
252613_at	454.1	P	0.001221	
